TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
11:35:24,LCD,1,29,91,1055,7055
11:35:26,LCD,1,29,91,7122,5722
11:35:27,LCD,1,29,91,846,2846
11:35:29,LCD,1,29,91,647,8647
11:35:30,LCD,1,29,91,258,7258
11:35:31,LCD,1,29,91,2,3693
11:35:32,LCD,1,29,91,004,7604
11:35:33,LCD,1,29,91,577,6571
11:35:35,LCD,1,29,91,742,8742
11:35:36,LCD,1,29,91,743,9743
11:35:37,LCD,1,29,91,475,9415
11:35:38,LCD,1,29,91,477,3411
11:35:39,LCD,1,29,91,059,4059
11:35:40,LCD,1,29,91,525,528
11:35:41,LCD,1,29,91,560,8560
11:35:43,LCD,1,29,91,44,9046
11:36:37,LCD,1,29,89,8853,6333
11:36:37,LCD,1,29,89,8853,8853
11:36:37,LCD,1,29,89,7855,7855
11:36:38,LCD,1,29,89,2317,2317
11:36:39,LCD,1,29,89,7235,7235
11:36:40,LCD,1,29,89,8379,8379
11:36:41,LCD,1,29,89,3096,3096
11:36:44,LCD,1,29,89,4985,4985
11:36:45,LCD,1,29,89,4824,4824
11:36:46,LCD,1,29,89,5095,5095
11:36:47,LCD,1,29,89,9585,9585
11:36:48,LCD,1,29,89,1741,1741
11:36:49,LCD,1,29,89,609,609
11:36:50,LCD,1,29,89,930,930
11:36:51,LCD,1,29,89,206,206
11:36:52,LCD,1,29,89,415,415
11:36:53,LED,1,29,89,8126,8126
11:36:58,LED,1,29,89,9767,9767
11:36:59,LED,1,29,89,991,991
11:37:01,LED,1,29,89,5008,5008
11:37:02,LED,1,29,89,6848,6848
11:37:03,LED,1,29,89,5591,5591
11:37:04,LED,1,29,89,3909,3909
11:37:05,LED,1,29,89,5391,5391
11:37:06,LED,1,29,89,7874,7874
11:37:07,LED,1,29,89,4299,4299
11:37:08,LED,1,29,89,9514,9514
11:37:09,LED,1,29,89,1201,1201
11:37:10,LED,1,29,89,3750,3750
11:37:11,LED,1,29,89,9971,9971
11:37:12,LED,1,29,89,1395,1395
11:37:13,LED,1,29,89,7634,7634
11:37:14,LED,1,29,89,8406,8406
11:37:15,LED,1,29,89,2568,2568
11:37:16,LED,1,29,89,7444,7444
11:37:17,LED,1,29,89,7770,7770
11:37:18,LED,1,29,89,9320,9320
11:37:19,LED,1,29,89,1842,1842
11:37:21,LED,1,29,89,3372,3372
11:37:22,LED,1,29,89,4553,4553
11:37:23,LED,1,29,89,744,744
11:37:24,LED,1,29,89,8118,8118
11:37:25,LED,1,29,89,9534,9534
11:37:26,LED,1,29,89,6525,6525
11:37:27,LED,1,29,89,3368,3368
11:37:28,LED,1,29,89,9744,9744
11:37:29,LED,1,29,89,247,247
11:37:30,LED,1,29,89,4746,4746
11:37:31,LED,1,29,89,2641,2641
11:37:32,LED,1,29,89,8797,8797
11:37:33,LED,1,29,89,2418,2418
11:37:34,LED,1,29,89,8065,8065
11:37:36,LED,1,29,88,9177,9177
11:37:37,LED,1,29,88,8974,8974
11:37:38,LED,1,29,88,5798,5798
11:37:39,LED,1,29,88,7814,7814
11:37:40,LED,1,29,88,7658,7658
11:37:41,LED,1,29,88,9288,9288
11:37:42,LED,1,29,88,5394,5394
11:37:44,LED,1,29,88,3142,3142
11:37:45,LED,1,29,88,6939,6939
11:37:46,LED,1,29,88,5046,5046
11:37:47,LED,1,29,88,6636,6636
11:37:48,LED,1,29,88,7101,7101
11:37:49,LED,1,29,88,2015,2015
11:37:50,LED,1,29,88,1308,1308
11:37:51,LED,1,29,88,6424,6424
11:37:52,LED,1,29,88,7598,7598
11:37:53,LED,1,29,88,920,920
11:37:54,LED,1,29,88,7457,7457
11:37:55,LED,1,29,88,4943,4943
11:37:56,LED,1,29,88,423,423
11:37:57,LED,1,29,88,6819,6819
11:37:58,LED,1,29,88,3574,3574
11:37:59,LED,1,29,88,2234,2234
11:38:00,LED,1,29,88,6010,6010
11:38:01,LED,1,29,88,7932,7932
11:38:02,LED,1,29,88,9174,9174
11:38:03,LED,1,29,88,903,903
11:38:04,LED,1,29,88,9457,9457
11:38:06,LED,1,29,88,2090,2090
11:38:07,LED,1,29,88,2579,2579
11:38:08,LED,1,29,88,4473,4473
11:38:09,LED,1,29,88,8482,8482
11:38:10,LED,1,29,88,1487,1487
11:38:11,LED,1,29,88,3422,3422
11:38:12,LED,1,29,88,672,672
11:38:13,LED,1,29,88,8730,8730
11:38:14,LED,1,29,88,1917,1917
11:38:15,LED,1,29,88,4806,4806
11:38:16,LED,1,29,88,2557,2557
11:38:17,LED,1,29,88,5128,5128
11:38:18,LED,1,29,88,2991,2991
11:38:19,LED,1,29,88,6513,6513
11:38:20,LED,1,29,88,4003,4003
11:38:21,LED,1,29,88,7108,7108
11:38:22,LED,1,29,88,6715,6715
11:38:23,LED,1,29,88,8701,8701
11:38:24,LED,1,29,88,3036,3036
11:38:25,LED,1,29,88,8082,8082
11:38:26,LED,1,29,88,4495,4495
11:38:30,LED,1,29,88,2,6759
11:38:32,LED,1,29,88,2,1768
11:38:34,LED,1,29,88,0,1010
11:38:35,LED,1,29,88,3,3006
11:38:42,LED,1,29,87,3,4783
11:38:44,LED,1,29,87,17,5413
11:38:50,LED,1,29,87,34,8094
11:38:51,LED,1,29,87,7,7507
11:38:52,LED,1,29,87,3,6592
11:38:53,LED,1,29,87,38,4799
11:38:58,LED,1,29,87,2,8996
11:39:03,LED,1,29,87,35,8885
11:39:04,LED,1,29,87,0,499
